X,Y,Z
-73.779398,5.158280,-12.22
-73.794093,5.151759,37.00
-73.769255,5.153268,44.92
-73.779011,5.160433,73.80
-73.790785,5.136903,80.60
-73.762409,5.163079,111.83
-73.790493,5.157302,29.05
-73.761523,5.170044,55.39
-73.779606,5.141083,18.33
-73.761829,5.169654,59.71
-73.775553,5.138831,40.44
-73.787299,5.165582,61.86
-73.770368,5.159523,119.17
-73.778545,5.162829,51.71
-73.765159,5.145679,28.38
-73.795417,5.140999,81.70
-73.761113,5.153256,119.95
-73.777242,5.139688,90.87
-73.777252,5.136483,62.59
-73.773030,5.163669,127.21
-73.791641,5.150050,99.36
-73.792476,5.146647,30.92
-73.785911,5.168131,86.71
-73.796756,5.153232,59.05
-73.761559,5.163136,123.74
-73.763443,5.170262,103.03
-73.792773,5.159787,83.25
-73.771012,5.156024,33.27
-73.764583,5.163180,99.58
-73.788818,5.147227,47.93
-73.794573,5.159660,143.75
-73.788726,5.156496,70.97
-73.783801,5.137984,70.39
-73.777516,5.157189,76.50
-73.781153,5.149206,71.34
-73.767295,5.142089,63.56
-73.767761,5.165888,126.06
-73.788748,5.152934,73.93
-73.767771,5.156090,78.84
-73.773302,5.170994,96.94
-73.770051,5.162159,93.15
-73.796807,5.143852,81.54
-73.774770,5.152850,48.15
-73.761559,5.166542,110.59
-73.779223,5.146098,53.80
-73.768393,5.153503,58.13
-73.771315,5.155295,74.04
-73.776084,5.144390,98.93
-73.781868,5.148360,51.23
-73.783100,5.152185,83.05
-73.784449,5.168462,94.10
-73.789630,5.147368,129.21
-73.788028,5.165689,98.20
-73.794114,5.140092,80.33
-73.775465,5.148236,128.20
-73.766708,5.163618,54.86
-73.772534,5.154341,72.95
-73.792219,5.139947,80.44
-73.761324,5.139672,102.17
-73.772972,5.149209,62.93
-73.777963,5.162217,46.09
-73.792242,5.166776,77.28
-73.776719,5.144008,57.27
-73.768225,5.167923,50.14
-73.785374,5.137559,90.54
-73.765033,5.170537,146.76
-73.787946,5.155389,76.26
-73.769950,5.150498,22.83
-73.782175,5.147463,29.14
-73.763547,5.164600,93.41
-73.766701,5.152127,119.08
-73.779520,5.136363,86.12
-73.780561,5.148490,44.73
-73.767717,5.160632,47.07
-73.770865,5.158578,41.22
-73.776129,5.166469,84.91
-73.765549,5.148959,106.71
-73.791124,5.144164,107.73
-73.794795,5.163600,86.55
-73.765001,5.163729,149.56
-73.774835,5.137082,46.76
-73.763064,5.145081,91.96
-73.792196,5.171553,96.90
-73.790208,5.139760,11.36
-73.794270,5.157039,66.53
-73.768450,5.160440,111.54
-73.782511,5.171636,73.86
-73.786157,5.142604,140.07
-73.780014,5.155226,52.68
-73.762487,5.171473,84.47
-73.796628,5.152748,88.35
-73.792105,5.158766,15.22
-73.764467,5.170685,85.28
-73.789471,5.172034,89.30
-73.780670,5.148974,96.49
-73.776598,5.161860,55.83
-73.792187,5.155453,67.30
-73.785217,5.166703,109.16
-73.779708,5.148551,42.54
-73.769208,5.159900,78.31
-73.776617,5.160146,66.92
-73.787865,5.162864,72.60
-73.772525,5.161922,64.73
-73.780033,5.147935,69.90
-73.788002,5.144663,78.10
-73.785272,5.170610,100.08
-73.790605,5.154524,91.81
-73.775050,5.138938,62.95
-73.789616,5.151303,97.15
-73.785916,5.166491,70.73
-73.793574,5.142551,44.48
-73.794561,5.165392,62.53
-73.777022,5.160542,22.00
-73.773774,5.140993,29.17
-73.786144,5.136404,53.84
-73.788077,5.170559,40.73
-73.785656,5.143555,57.31
-73.772314,5.155767,120.08
-73.767767,5.167949,80.37
-73.775834,5.162783,71.55
-73.772742,5.141366,42.96
-73.765310,5.139904,111.08
-73.768327,5.145597,98.08
-73.775083,5.142671,30.98
-73.771025,5.154702,83.42
-73.781476,5.140483,111.05
-73.766751,5.152347,127.24
-73.775857,5.166623,74.37
-73.791478,5.142390,47.50
-73.780597,5.139775,54.17
-73.773210,5.140281,97.04
-73.792169,5.141880,79.27
-73.795125,5.166955,79.51
-73.767828,5.165363,67.30
-73.763560,5.158081,84.83
-73.793856,5.151498,84.58
-73.789019,5.154321,72.32
-73.768256,5.150798,34.83
-73.790606,5.155456,115.26
-73.797105,5.144763,66.91
-73.769740,5.159517,111.41
-73.763342,5.169461,117.82
-73.785434,5.161662,56.02
-73.783045,5.143610,27.16
-73.771335,5.155096,46.75
-73.796450,5.155751,92.61
-73.779080,5.142686,38.86
-73.768432,5.169469,53.06
-73.782864,5.144575,70.60
-73.777314,5.151672,74.23
-73.796619,5.148536,97.46
-73.781857,5.159462,56.79
-73.793287,5.159289,108.97
-73.787360,5.147949,87.81
-73.783074,5.150297,139.83
-73.765036,5.165064,70.94
-73.792493,5.164145,66.90
-73.781120,5.149139,111.18
-73.772680,5.148561,88.41
-73.776686,5.141085,112.16
-73.774088,5.148615,85.35
-73.775822,5.168748,84.80
-73.794354,5.162249,54.23
-73.764791,5.158572,70.45
-73.772922,5.167283,86.82
-73.788149,5.152575,76.10
-73.762902,5.140781,93.89
-73.773194,5.141659,59.94
-73.781315,5.146584,70.92
-73.766405,5.143298,52.20
-73.771543,5.155499,73.63
-73.767893,5.170247,20.88
-73.761170,5.145583,46.89
-73.796526,5.167764,117.01
-73.790832,5.161907,78.21
-73.784869,5.156280,97.93
-73.773312,5.160500,74.27
-73.778910,5.166465,65.72
-73.773809,5.149039,124.87
-73.771765,5.165829,46.54
-73.778728,5.136851,80.95
-73.796988,5.150778,75.22
-73.797291,5.166329,84.60
-73.782401,5.140198,140.27
-73.767096,5.164173,73.40
-73.773214,5.156373,55.90
-73.762235,5.143969,82.94
-73.769335,5.139509,119.83
-73.783931,5.158496,119.64
-73.772969,5.171075,124.83
-73.790852,5.152240,78.75
-73.794961,5.165743,116.52
-73.773829,5.154766,113.28
-73.777480,5.139933,87.81
-73.793488,5.170391,70.46
-73.792520,5.140850,61.08
-73.785613,5.161779,2.08
-73.791397,5.166145,101.24
-73.792650,5.169563,33.47
-73.769073,5.160399,67.31
-73.763731,5.172073,80.81
-73.792601,5.160179,105.63
-73.796653,5.145563,68.56
-73.792126,5.147340,40.04
-73.779015,5.151136,35.24
-73.774324,5.136704,91.58
-73.767568,5.162552,71.89
-73.793748,5.142289,84.47
-73.763024,5.168478,62.96
-73.780010,5.146220,151.26
-73.768452,5.170952,59.22
-73.781156,5.155775,56.17
-73.777269,5.148056,82.26
-73.763039,5.139008,24.52
-73.787424,5.142602,86.58
-73.765849,5.170023,43.24
-73.769037,5.144493,45.42
-73.784796,5.143557,111.34
-73.786288,5.162939,68.02
-73.777377,5.162665,70.24
-73.762952,5.166081,41.39
-73.765355,5.161858,42.60
-73.765576,5.149606,107.53
-73.790367,5.149401,90.43
-73.796025,5.159108,75.68
-73.788821,5.137489,100.84
-73.794467,5.153608,60.58
-73.792769,5.141330,38.84
-73.789464,5.163151,161.80
-73.783095,5.147134,47.87
-73.767335,5.149010,91.85
-73.779043,5.150668,109.82
-73.787046,5.153835,95.81
-73.785899,5.172190,56.10
-73.780034,5.138836,46.25
-73.792737,5.165505,79.04
-73.796947,5.144145,125.89
-73.782471,5.147559,67.48
-73.786633,5.160283,83.30
-73.772888,5.155446,97.54
-73.769538,5.163939,95.14
-73.777009,5.167861,85.34
-73.767392,5.166221,65.07
-73.764604,5.155834,80.33
-73.776151,5.151207,116.72
-73.784172,5.147420,109.37
-73.787682,5.148277,102.85
-73.763832,5.144460,100.12
-73.784827,5.142914,72.08
-73.786066,5.149397,91.29
-73.784341,5.146887,107.76
-73.795121,5.148101,117.64
-73.789280,5.156039,123.98
-73.770299,5.164207,77.48
-73.776004,5.171118,61.07
-73.769319,5.154978,100.24
-73.778542,5.144945,84.83
-73.781175,5.161607,83.93
-73.766281,5.172096,27.43
-73.774235,5.162147,44.80
-73.779965,5.155592,99.88
-73.766002,5.164299,127.60
-73.786845,5.170513,82.79
-73.773465,5.155154,82.55
-73.780492,5.151152,21.34
-73.794845,5.165960,80.10
-73.791001,5.138476,83.61
-73.761559,5.139643,-6.59
-73.774419,5.138139,98.98
-73.780240,5.142185,25.05
-73.795772,5.168665,134.31
-73.793440,5.138547,39.42
-73.763467,5.153252,86.93
-73.795346,5.156940,159.96
-73.780431,5.148910,69.17
-73.772555,5.142639,94.24
-73.785265,5.169582,77.14
-73.785873,5.148963,44.61
-73.769722,5.160813,57.65
-73.782484,5.157630,97.37
-73.764917,5.172210,54.56
-73.777258,5.139944,68.48
-73.764307,5.158213,64.95
-73.786546,5.171603,82.61
-73.770436,5.159918,78.85
-73.761219,5.151802,112.11
-73.795290,5.149657,88.33
-73.775588,5.148264,95.93
-73.761710,5.138867,73.81
-73.771496,5.161993,69.98
-73.763420,5.170342,83.62
-73.787099,5.142528,64.47
-73.788628,5.150395,158.27
-73.767029,5.156498,109.98
-73.763081,5.160792,85.43
-73.788149,5.142475,72.51
-73.779429,5.164773,65.98
-73.768788,5.137033,95.73
-73.782234,5.140526,38.07
-73.774297,5.150462,89.47
-73.767688,5.169673,49.29
-73.772238,5.151289,46.23
-73.790279,5.160870,78.29
-73.787743,5.140624,96.41
-73.797133,5.150261,55.95
-73.776355,5.148409,61.13
-73.787397,5.147155,40.96
-73.786125,5.167432,96.40
-73.795673,5.161212,126.86
-73.782104,5.160467,74.31
-73.771869,5.146154,10.66
-73.789512,5.162408,64.05
-73.769490,5.165233,135.56
-73.766820,5.166752,33.17
-73.794098,5.149094,70.96
-73.795618,5.144297,77.38
-73.782213,5.136613,72.60
-73.767376,5.165736,30.40
-73.766261,5.148411,107.56
-73.781560,5.149557,104.75
-73.797208,5.141634,106.55
-73.781473,5.137829,24.85
-73.789826,5.158368,124.07
-73.782912,5.141293,69.70
-73.793151,5.158304,96.75
-73.787375,5.168562,18.59
-73.773658,5.150746,57.60
-73.794770,5.162092,40.97
-73.792380,5.168378,39.46
-73.770219,5.165745,95.99
-73.791598,5.152737,27.07
-73.781868,5.147803,62.91
-73.792287,5.149505,64.90
-73.786798,5.145164,88.63
-73.772237,5.157765,22.91
-73.761524,5.154985,80.42
-73.764168,5.145659,55.34
-73.762368,5.161014,21.91
-73.767674,5.153670,72.85
-73.793186,5.151989,94.69
-73.766399,5.172208,70.33
-73.779391,5.167059,86.99
-73.779042,5.142904,131.58
-73.770961,5.169117,76.58
-73.790419,5.158230,141.54
-73.794416,5.139467,71.13
-73.761718,5.151845,123.73
-73.780654,5.147089,75.76
-73.770204,5.165026,80.42
-73.773393,5.143089,150.53
-73.770415,5.170585,96.76
-73.765692,5.155555,125.02
-73.780783,5.170297,51.86
-73.771923,5.146968,121.68
-73.796444,5.171613,121.06
-73.788263,5.148874,124.95
-73.782966,5.150206,133.12
-73.770563,5.149099,43.88
-73.772774,5.143913,53.20
-73.788779,5.161493,106.73
-73.785825,5.153600,73.78
-73.784686,5.167450,102.97
-73.781615,5.140975,86.27
-73.765226,5.155039,51.39
-73.793264,5.137296,73.51
-73.784844,5.137716,111.69
-73.774890,5.166591,129.53
-73.789339,5.147495,79.50
-73.784570,5.157115,63.61
-73.769758,5.149605,99.42
-73.795814,5.156619,69.44
-73.784869,5.160765,98.29
-73.773053,5.141476,65.64
-73.785648,5.169020,104.02
-73.788453,5.139383,45.70
-73.769321,5.162822,78.73
-73.773894,5.162305,91.90
-73.772188,5.157993,63.23
-73.762132,5.153234,31.59
-73.774728,5.157955,85.52
-73.763550,5.166627,154.59
-73.780144,5.147619,30.61
-73.786527,5.142728,74.34
-73.793925,5.159949,43.57
-73.777606,5.154184,46.17
-73.763323,5.148555,132.31
-73.769279,5.152191,116.85
-73.766620,5.157912,121.73
-73.762545,5.150327,96.99
-73.770567,5.137918,48.58
-73.777098,5.162203,71.61
-73.776546,5.138312,29.71
-73.788629,5.137448,56.45
-73.792619,5.162672,67.26
-73.768615,5.167101,46.38
-73.763217,5.143878,30.83
-73.761544,5.169585,78.59
-73.772456,5.145502,81.80
-73.780251,5.142781,119.48
-73.781031,5.148280,74.89
-73.795108,5.153235,112.94
-73.773305,5.161951,94.85
-73.784928,5.142021,107.75
-73.771296,5.141555,85.30
-73.762602,5.154112,70.86
-73.790501,5.147315,104.76
-73.775650,5.137509,105.18
-73.795575,5.157788,37.01
-73.769466,5.142467,40.65
-73.771575,5.162416,64.41
-73.771882,5.157244,77.29
-73.779339,5.140359,37.79
-73.796469,5.145914,101.74
-73.785771,5.155402,63.64
-73.787610,5.147937,123.91
-73.783207,5.164181,83.64
-73.772704,5.149496,73.16
-73.768583,5.142970,82.76
-73.781467,5.140513,134.78
-73.793781,5.168184,54.16
-73.762851,5.155219,62.07
-73.786684,5.151946,66.35
-73.791858,5.136528,100.75
-73.782256,5.164470,78.09
-73.782459,5.137517,40.73
-73.795251,5.148553,88.20
-73.776274,5.169910,96.15
-73.776107,5.170314,105.47
-73.778596,5.139034,43.20
-73.796046,5.171825,95.32
-73.792751,5.165717,31.62
-73.765954,5.164565,55.44
-73.780212,5.165490,99.11
-73.777684,5.171515,41.94
-73.786775,5.140527,61.78
-73.792027,5.137308,104.57
-73.764420,5.159776,95.63
-73.781202,5.150939,94.05
-73.767113,5.141034,105.84
-73.765864,5.150522,19.84
-73.766008,5.137416,78.57
-73.785595,5.139593,75.77
-73.792800,5.163690,40.93
-73.770069,5.165378,89.44
-73.787937,5.155471,131.34
-73.778805,5.167882,88.90
-73.774143,5.165591,90.43
-73.776001,5.158971,80.04
-73.780118,5.147681,48.44
-73.766135,5.169901,77.82
-73.781819,5.167214,42.41
-73.761431,5.146585,104.31
-73.796022,5.171437,83.33
-73.762332,5.156607,55.95
-73.764535,5.149569,56.36
-73.763523,5.157000,96.88
-73.784271,5.153885,62.92
-73.775693,5.169578,110.15
-73.795226,5.147302,58.87
-73.764417,5.152288,94.57
-73.790610,5.159665,92.98
-73.783400,5.170828,111.21
-73.778601,5.137722,49.22
-73.779845,5.145176,18.30
-73.766245,5.154612,161.17
-73.786923,5.139341,88.11
-73.789368,5.160904,97.89
-73.780226,5.154803,44.34
-73.769408,5.167998,122.21
-73.784260,5.153704,41.35
-73.795383,5.158447,109.24
-73.792777,5.156851,65.83
-73.783283,5.141824,46.82
-73.784771,5.162401,105.43
-73.785248,5.143566,66.25
-73.772385,5.140094,40.32
-73.786707,5.138226,73.12
-73.775407,5.166205,92.29
-73.786816,5.170090,111.36
-73.762924,5.147702,66.00
-73.780638,5.150655,125.16
-73.788044,5.152452,22.77
-73.779128,5.161237,125.60
-73.771197,5.172032,65.13
-73.788542,5.146170,59.65
-73.789581,5.136823,57.92
-73.771799,5.138902,103.64
-73.775547,5.136618,105.87
-73.784075,5.148377,-10.07
-73.770290,5.167383,75.39
-73.787117,5.169231,57.47
-73.783305,5.151520,94.11
-73.786189,5.166883,81.98
-73.780258,5.151379,117.41
-73.776713,5.142872,132.66
-73.784899,5.153526,128.91
-73.781013,5.164121,54.58
-73.779800,5.171404,78.90
-73.784561,5.168355,59.30
-73.787159,5.166121,107.82
-73.787729,5.146768,72.21
-73.784176,5.146370,30.95
-73.772937,5.171243,91.65
-73.796414,5.170481,37.29
-73.796453,5.138126,116.29
-73.767157,5.146217,93.92
-73.771029,5.137944,33.52
-73.791820,5.168193,58.32
-73.787150,5.137017,69.12
-73.782174,5.147250,121.20
-73.791183,5.138792,115.67
-73.797122,5.156070,157.06
-73.772770,5.148619,94.49
-73.773997,5.165289,128.05
-73.779924,5.165875,149.12
-73.765095,5.163114,132.69
-73.791155,5.141084,44.26
-73.772305,5.141882,91.97
-73.780261,5.147255,83.83
-73.785943,5.147906,35.82
-73.770365,5.160024,128.49
-73.790707,5.137325,130.07
-73.791836,5.155936,89.09
-73.787706,5.153603,56.36
-73.796628,5.142946,75.85
-73.768320,5.139763,86.73
-73.772621,5.146202,78.69
-73.796116,5.149521,98.35
-73.780560,5.171639,91.32
-73.777929,5.136506,24.71
-73.773989,5.162283,71.35
-73.767731,5.158559,45.44
-73.772204,5.171797,60.49
-73.791726,5.168445,68.68
-73.781320,5.161595,64.14
-73.794096,5.169259,18.33
-73.788419,5.139512,45.98
-73.784507,5.169234,71.02
-73.782740,5.145444,118.03
-73.776430,5.167128,76.27
-73.778716,5.142388,53.14
-73.772405,5.151184,82.14
-73.767702,5.147005,117.22
-73.786697,5.170353,63.04
-73.797275,5.144881,102.48
-73.797207,5.147606,78.43
-73.788860,5.170184,62.16
-73.785249,5.141369,60.21
-73.770887,5.168508,76.20
-73.794721,5.171475,115.77
-73.792786,5.166688,127.39
-73.795917,5.170743,78.97
-73.793358,5.145310,81.47
-73.774032,5.140654,76.24
-73.796386,5.150288,101.60
-73.794669,5.163702,75.47
-73.796949,5.152941,113.56
-73.790726,5.149630,28.58
-73.764635,5.137225,66.96
-73.772460,5.147682,74.22
-73.777840,5.146794,104.63
-73.783077,5.171083,119.77
-73.792088,5.139506,81.03
-73.779603,5.152594,134.00
-73.792971,5.171661,83.25
-73.770495,5.152261,75.55
-73.796999,5.164848,94.91
-73.765508,5.160346,72.51
-73.776112,5.145267,106.42
-73.782849,5.165763,122.89
-73.795669,5.156863,92.04
-73.792027,5.156098,86.99
-73.765069,5.149864,25.15
-73.774947,5.154297,113.28
-73.794105,5.170132,70.96
-73.766871,5.151727,135.56
-73.776618,5.141117,39.87
-73.792924,5.150642,99.67
-73.794429,5.169348,130.94
-73.787847,5.146370,89.81
-73.762895,5.157127,81.41
-73.789140,5.141755,18.09
-73.764134,5.150028,43.70
-73.792798,5.152225,154.48
-73.780252,5.148429,61.75
-73.773047,5.162486,85.84
-73.794949,5.148819,86.91
-73.794066,5.140472,22.21
-73.773819,5.162915,55.41
-73.773671,5.146643,97.13
-73.765753,5.158045,93.53
-73.792268,5.163361,71.69
-73.781163,5.142428,83.59
-73.795218,5.170350,88.38
-73.795161,5.138348,88.94
-73.774523,5.168558,92.69
-73.778564,5.170712,61.84
-73.763430,5.157572,65.03
-73.796663,5.155580,120.60
-73.782781,5.146244,93.14
-73.793147,5.138701,148.38
-73.765939,5.146406,84.70
-73.781120,5.155051,61.21
-73.774501,5.143022,35.06
-73.774633,5.160127,120.64
-73.779829,5.150943,24.68
-73.766146,5.168949,51.91
-73.767573,5.166833,40.85
-73.792907,5.156247,90.33
-73.785111,5.161691,117.93
-73.789592,5.154921,38.87
-73.780693,5.141851,110.74
-73.782549,5.144552,113.88
-73.784812,5.152578,93.76
-73.786689,5.145967,165.58
-73.792799,5.169729,72.61
-73.761898,5.144163,105.17
-73.784325,5.152376,106.00
-73.788478,5.168187,61.20
-73.773798,5.164499,113.67
-73.787351,5.145218,68.82
-73.791474,5.154478,78.68
-73.795051,5.163038,109.00
-73.769924,5.163754,120.28
-73.773249,5.148724,59.73
-73.762855,5.162804,60.48
-73.782654,5.164363,81.55
-73.776238,5.144982,88.97
-73.774722,5.160531,30.43
-73.774059,5.149129,77.65
-73.768134,5.149033,32.24
-73.767973,5.150765,87.07
-73.779245,5.152510,72.45
-73.766590,5.149151,22.61
-73.766459,5.158012,115.08
-73.773075,5.141744,126.81
-73.790735,5.140023,69.66
-73.788986,5.165773,72.76
-73.766406,5.151732,52.52
-73.771111,5.140405,106.55
-73.795372,5.140587,135.58
-73.784016,5.143510,93.44
-73.779427,5.137479,106.04
-73.770450,5.157155,62.88
-73.790910,5.154215,67.41
-73.792661,5.165640,77.11
-73.788283,5.154482,140.79
-73.780652,5.168544,69.42
-73.782972,5.144776,66.45
-73.764129,5.150563,125.30
-73.783365,5.164925,96.44
-73.788611,5.155131,82.70
-73.787743,5.149177,49.44
-73.788193,5.143708,62.60
-73.765737,5.142949,120.76
-73.763393,5.153685,85.39
-73.783739,5.154574,106.14
-73.767743,5.159267,57.76
-73.778575,5.148258,44.42
-73.766186,5.157009,46.00
-73.787932,5.144570,89.29
-73.764560,5.149268,134.58
-73.769585,5.142337,123.30
-73.792181,5.142964,67.40
-73.794454,5.152205,112.95
-73.795281,5.148882,40.44
-73.779353,5.167884,63.32
-73.766767,5.151125,64.11
-73.786184,5.156994,77.19
-73.789219,5.143085,92.43
-73.785261,5.138274,49.47
-73.786966,5.171184,73.81
-73.765841,5.147674,89.41
-73.768837,5.150862,83.90
-73.773817,5.155047,69.22
-73.762144,5.155864,64.89
-73.790907,5.141136,52.87
-73.762999,5.161433,93.43
-73.769711,5.143588,65.75
-73.791585,5.163318,82.16
-73.762516,5.148477,112.06
-73.788538,5.164112,99.76
-73.772830,5.168889,103.26
-73.791205,5.156864,67.99
-73.796657,5.160550,85.03
-73.770474,5.144699,104.32
-73.793440,5.163041,79.57
-73.774901,5.171255,88.54
-73.763300,5.163816,102.71
-73.763143,5.141970,99.64
-73.772486,5.158989,93.49
-73.769372,5.160387,40.08
-73.779032,5.166462,107.42
-73.764785,5.144838,97.53
-73.775806,5.153613,102.18
-73.765055,5.150664,45.82
-73.784718,5.153115,65.01
-73.785831,5.140269,55.86
-73.772592,5.171270,51.95
-73.764551,5.160459,131.97
-73.796072,5.163167,98.18
-73.776286,5.145180,19.04
-73.777034,5.151757,109.55
-73.775463,5.143958,76.11
-73.791420,5.153748,90.58
-73.775869,5.140583,105.42
-73.763110,5.158789,96.88
-73.776521,5.144297,126.31
-73.779291,5.146079,66.25
-73.761191,5.145914,102.18
-73.787004,5.170318,144.45
-73.774733,5.143670,30.64
-73.789931,5.168571,82.94
-73.764493,5.139754,122.51
-73.790570,5.153524,78.13
-73.779055,5.158733,8.52
-73.765720,5.144379,37.67
-73.766149,5.157671,115.69
-73.765138,5.161390,23.48
-73.777987,5.171999,70.58
-73.791282,5.171756,46.43
-73.779107,5.141849,82.71
-73.778776,5.151975,91.44
-73.782207,5.157318,53.67
-73.791697,5.156296,116.65
-73.763613,5.160156,63.44
-73.791600,5.153830,75.54
-73.793764,5.143196,108.96
-73.791873,5.140726,88.02
-73.794842,5.153009,76.15
-73.776768,5.160620,110.79
-73.779641,5.149476,-6.17
-73.793527,5.154836,90.86
-73.796563,5.158380,40.09
-73.773975,5.152779,4.52
-73.784675,5.163076,90.37
-73.776767,5.144814,81.82
-73.778644,5.145113,56.78
-73.792990,5.158468,92.38
-73.768112,5.140965,65.73
-73.772579,5.158430,63.68
-73.765196,5.166695,32.46
-73.766574,5.156942,73.42
-73.766991,5.147747,111.46
-73.796805,5.145669,125.46
-73.796002,5.151937,-18.29
-73.789153,5.167632,71.29
-73.791373,5.154201,91.26
-73.782498,5.153823,81.03
-73.793436,5.145075,51.88
-73.792611,5.167453,69.08
-73.772459,5.151424,76.85
-73.789770,5.142945,54.02
-73.781483,5.138706,80.72
-73.770621,5.138795,99.05
-73.765577,5.139599,83.06
-73.771492,5.168001,61.35
-73.764134,5.148057,42.94
-73.793583,5.163576,97.95
-73.771724,5.153003,87.27
-73.786555,5.138077,40.25
-73.784304,5.140555,33.36
-73.782413,5.150326,41.89
-73.790002,5.161389,88.75
-73.768770,5.160531,98.52
-73.777163,5.165493,100.30
-73.783504,5.155183,101.82
-73.776008,5.171879,137.96
-73.771328,5.170203,72.03
-73.777413,5.139979,17.75
-73.781734,5.143713,55.93
-73.775741,5.139787,96.46
-73.771997,5.167327,131.39
-73.773836,5.161625,34.56
-73.768815,5.148775,69.19
-73.778243,5.164570,102.89
-73.766761,5.145569,95.28
-73.792214,5.167726,72.25
-73.768893,5.164324,83.13
-73.796479,5.146935,70.73
-73.764572,5.169514,68.95
-73.793242,5.147305,67.61
-73.793318,5.160154,57.43
